time;s_00;s_01;s_02;s_03;s_04;s_05;s_06;s_07;s_08;s_09;s_10;s_11;s_12;s_13;s_14;s_15;s_16;s_17;s_18;s_19;sonic_custom;sonic_rmslog;temp;vib_x_acc;vib_x_f1;vib_x_f2;vib_x_f3;vib_x_kurt;vib_x_peak;vib_x_root;vib_x_vel;vib_y_acc;vib_y_f1;vib_y_f2;vib_y_f3;vib_y_kurt;vib_y_peak;vib_y_root;vib_y_vel;vib_z_acc;vib_z_f1;vib_z_f2;vib_z_f3;vib_z_kurt;vib_z_peak;vib_z_root;vib_z_vel
03/01/2023 09:02;-64.12451361867704;-68.9768825818265;-68.0018310826276;-70.29755092698558;-67.15495536736096;-71.71892881666285;-72.94346532387273;-71.98214694438086;-73.36690318150606;-74.9782558937972;-54.20004577706568;-66.80704966811626;-64.39230945296406;-63.87273975738155;-64.35568780041199;-67.19157701991303;-64.23208972304874;-71.90203707942321;-73.78347447928587;-81.81048294804303;0.33478294041351947;-59.642938887617305;17.83123674372473;0.008545052262149997;0;0;0;2.925154497596704;0.0336919203479057;0;0.21972991531242847;0.00708018616006714;0;0;0;3.143358510719463;0.02954146639200427;0;0.09002822919050889;0.014404516670481423;0;0;0;2.9587243457694363;0.05200274662394141;0;0.18921187151903562
03/01/2023 08:17;-64.74708171206225;-68.80750743877317;-68.13229571984435;-71.47402151522087;-68.40238040741588;-71.83337148088808;-72.07598992904555;-70.32043945983062;-73.41039139391165;-75.30098420691233;-55.01029983978026;-68.31998168917372;-65.0286106660563;-64.23895628290227;-65.27580682078279;-67.00160219729915;-64.45181963836117;-71.56328679331655;-73.93682764934768;-81.21080338750286;0.33351644159609367;-59.931334401464866;17.83123674372473;0.008545052262149997;0;0;0;2.9343099107347217;0.030518043793392843;0;0.1815823605706874;0.00708018616006714;0;0;0;2.993820096131838;0.026367589837491417;0;0.11749446860456245;0.013916227969787136;0;0;0;2.9236285954070342;0.05566491187914854;0;0.16021972991531244
03/01/2023 07:32;-65.385671778439;-68.26733806363012;-67.42046234836347;-70.22201876859693;-68.03616388189516;-71.34584573128862;-72.72831311512931;-71.70290684367131;-73.07392996108949;-76.03799496452277;-54.79056992446783;-67.3861295490959;-64.90959029526206;-64.21835660334172;-65.13618677042801;-67.11146715495536;-64.91874570840008;-72.73289082169832;-74.06500343327993;-81.67315175097276;0.3403677424277104;-60.16479743648432;18.247469291218465;0.008300907911802853;0;0;0;3.0975814450293737;0.029785610742351414;0;0.23956664377813383;0.006836041809719997;0;0;0;3.002975509269856;0.026123445487144275;0;0.10223544670786602;0.013183794918745708;0;0;0;3.0731670099946595;0.054444190127412834;0;0.1815823605706874
03/01/2023 06:47;-65.53444724193179;-69.40032043945983;-67.59441519798581;-70.50812542915999;-68.76630807965209;-70.99107347219042;-72.55664911879148;-71.25658045319295;-73.91393911650263;-75.81826504921034;-54.37857633325703;-67.09315632867933;-64.70130464637217;-63.138017853055615;-64.57312886243992;-67.26482032501717;-64.20004577706568;-72.64591439688715;-73.94369420920118;-81.64568551155871;0.3408865491721981;-59.75280384527352;18.351527428091856;0.008545052262149997;0;0;0;2.9343099107347217;0.031494621194781414;0;0.1770046540016785;0.00708018616006714;0;0;0;2.9343099107347217;0.024902723735408562;0;0.10681315327687495;0.013183794918745708;0;0;0;2.9465171282520792;0.051270313572899975;0;0.1815823605706874
03/01/2023 06:02;-64.7264820325017;-69.32478828107118;-68.30167086289768;-70.0549324788281;-68.63813229571984;-71.82192721446555;-72.74891279468986;-71.47859922178988;-74.05584802014191;-75.00114442664226;-54.26184481574731;-67.90798809796291;-64.8249027237354;-63.7468528267338;-64.81116960402838;-67.25566491187915;-64.30533302815289;-71.78988326848248;-73.05333028152896;-81.99359121080339;0.3354543373769741;-59.78942549782559;18.733073929961108;0.008789196612497139;0;0;0;3.0991073472190434;0.038330663004501414;0;0.2502479591058213;0.00708018616006714;0;0;0;2.998397802700847;0.02587930113679713;0;0.10528725108720531;0.013427939269092852;0;0;0;2.9800869764248112;0.05761806668192569;0;0.1739528496223392
03/01/2023 05:17;-64.38315403982604;-68.76859693293659;-67.71343556878004;-69.1805905241474;-69.24696726939803;-71.9981689173724;-72.8793774319066;-70.96818493934538;-72.86335545891508;-75.25291828793775;-53.476768139162274;-67.31517509727627;-64.89127946898603;-63.774319066147854;-64.35339894712749;-68.06134126802472;-64.38544289311055;-71.57930876630807;-74.07415884641794;-81.89059281300068;0.3326161593041886;-59.812314030670635;18.871818112458982;0.008545052262149997;0;0;0;2.989242389562829;0.031738765545128556;0;0.1953154802777142;0.0073243305104142824;0;0;0;2.8854810406652933;0.023193713282978562;0;0.10528725108720531;0.014404516670481423;0;0;0;2.929732204165713;0.048096437018387124;0;0.1373311970702678
03/01/2023 04:32;-65.71526665140765;-68.72510872053101;-67.0817120622568;-69.06843671320668;-67.37010757610437;-71.64797436484321;-71.9981689173724;-71.06431677729458;-72.055390249485;-75.39253833829251;-53.479056992446786;-67.83474479285877;-64.7264820325017;-63.39208056763562;-65.06294346532387;-66.84138246738384;-64.66697184710459;-72.23392080567635;-73.37148088807507;-81.52208743419547;0.34215304798962387;-59.933623254749364;19.079934386205878;0.008545052262149997;0;0;0;3.1616693369954985;0.0371099412527657;0;0.22888532845044632;0.0073243305104142824;0;0;0;2.955672541390097;0.025391012436102846;0;0.10528725108720531;0.013672083619439994;0;0;0;3.0594338902876324;0.05200274662394141;0;0.17853055619134814
03/01/2023 03:47;-66.83680476081483;-68.97459372854199;-68.60837720302128;-71.26115815976196;-69.21034561684596;-71.56099794003204;-72.23849851224536;-72.01876859693293;-73.49507896543831;-75.57793545433738;-53.051041428244446;-68.36804760814832;-65.01487754634927;-64.08331425955596;-64.51819638361181;-67.68596932936599;-65.21629663538567;-71.87685969329365;-73.28908216983291;-81.9478141451133;0.34685282673380635;-60.09613183794919;19.461480888075073;0.008300907911802853;0;0;0;3.001449607080186;0.033203631647211414;0;0.1739528496223392;0.00708018616006714;0;0;0;2.8793774319066148;0.025146868085755704;0;0.1342793926909285;0.012939650568398565;0;0;0;2.977035172045472;0.05053788052185855;0;0.14190890363927672
03/01/2023 02:17;-64.8226138704509;-68.27420462348363;-68.21240558480201;-70.96589608606088;-67.78896772716868;-71.04600595101853;-71.91119249256123;-70.54474708171206;-72.59327077134355;-74.2572671091783;-53.96887159533074;-67.2854200045777;-64.36713206683451;-63.11970702677958;-64.35111009384298;-67.09315632867933;-65.0789654383154;-71.4877546349279;-73.70107576104371;-81.30922407873655;0.332646677347982;-59.86495765621423;19.9817715724422;0.008545052262149997;0;0;0;3.0258640421149003;0.030762188143739988;0;0.19989318684672314;0.0073243305104142824;0;0;0;2.915999084458686;0.029053177691309988;0;0.13122758831158923;0.013916227969787136;0;0;0;2.977035172045472;0.05029373617151141;0;0.1739528496223392
03/01/2023 01:32;-65.19340810254063;-68.91966124971388;-68.54200045777065;-70.39139391165025;-67.32661936369878;-70.94529640650033;-72.70084687571526;-70.88807507438773;-73.04875257495995;-76.07919432364385;-54.00778210116731;-67.24879835202563;-64.59830624856946;-64.18173495078965;-65.13847562371252;-67.80270084687571;-64.75852597848477;-72.57267109178301;-73.53627832455939;-81.4854657816434;0.3254749370565347;-60.18997482261386;19.9817715724422;0.008545052262149997;0;0;0;2.94346532387274;0.02832074464026856;0;0.12359807736324102;0.00708018616006714;0;0;0;2.977035172045472;0.03002975509269856;0;0.11291676203555352;0.01416037232013428;0;0;0;3.036545357442588;0.05078202487220569;0;0.1739528496223392
03/01/2023 00:47;-65.3879606317235;-68.67933165484092;-68.57404440375372;-70.45319295033188;-68.8784618905928;-71.61364156557565;-72.98924238956282;-70.01373311970703;-73.20668345159075;-75.06294346532387;-53.79262989242389;-67.31975280384528;-64.65781643396657;-63.40581368734264;-65.1750972762646;-67.73861295490958;-65.11787594415198;-72.2613870450904;-74.35111009384298;-82.21789883268482;0.33481345845731286;-60.3639276722362;20.155201800564612;0.008545052262149997;0;0;0;2.9617761501487756;0.031494621194781414;0;0.21210040436408026;0.00708018616006714;0;0;0;2.9999237048905165;0.029053177691309988;0;0.0976577401388571;0.013916227969787136;0;0;0;2.853437094682231;0.05078202487220569;0;0.22888532845044632
03/01/2023 00:02;-64.62806134126802;-68.6198214694438;-68.44357976653696;-70.8743419546807;-68.65873197528038;-72.08514534218357;-71.49919890135043;-71.4923323414969;-72.9800869764248;-75.63057907988097;-53.183794918745704;-67.24879835202563;-65.04921034561684;-63.472190432593266;-64.75394827191576;-68.49622339208057;-64.70130464637217;-73.12199588006409;-73.3829251544976;-82.32547493705653;0.3177080949111162;-60.20370794232089;20.4673762111849;0.008789196612497139;0;0;0;2.972457465476463;0.03759822995345998;0;0.19836728465705347;0.00708018616006714;0;0;0;2.89921416037232;0.024658579385061417;0;0.07934691386282139;0.014404516670481423;0;0;0;2.8961623559929808;0.06201266498817426;0;0.19226367589837492
02/01/2023 23:17;-66.42481116960403;-69.3842984664683;-68.28564888990616;-70.51041428244449;-68.14373998626688;-70.8697642481117;-71.6433966582742;-70.80796520943007;-72.57724879835202;-76.0494392309453;-55.344472419317924;-67.12062256809338;-64.53879606317234;-63.195239185168234;-64.63035019455252;-67.86449988555734;-64.90043488212405;-73.49965667200732;-73.48592355230029;-81.90890363927672;0.34343480582894637;-60.17395284962234;20.640806439307255;0.00805676356145571;0;0;0;2.972457465476463;0.029785610742351414;0;0.17242694743266956;0.00708018616006714;0;0;0;2.9465171282520792;0.023682001983672846;0;0.08087281605249104;0.013183794918745708;0;0;0;3.138780804150454;0.049805447470817124;0;0.18310826276035705
02/01/2023 22:32;-65.99679560540169;-67.35179674982834;-66.37445639734493;-70.29297322041657;-69.21492332341496;-71.86083772030213;-72.49942778667887;-70.40283817807278;-72.26825360494392;-75.73586633096818;-54.55939574273289;-67.9468986037995;-64.20004577706568;-63.53627832455939;-64.5639734493019;-68.0041199359121;-65.02403295948729;-73.54543373769741;-73.52712291142137;-82.2087434195468;0.3287556267643244;-60.183108262760356;20.848922713054094;0.008545052262149997;0;0;0;2.989242389562829;0.03637750820172427;0;0.17090104524299993;0.00708018616006714;0;0;0;2.9541466392004274;0.027344167238879988;0;0.10681315327687495;0.01416037232013428;0;0;0;2.8549629968719006;0.047852292668039975;0;0.16174563210498208
02/01/2023 21:47;-64.32822156099793;-68.04531929503318;-67.60814831769284;-70.35248340581369;-68.84184023804073;-71.09864957656214;-71.98214694438086;-71.00480659189745;-71.61821927214466;-75.40627145799954;-53.64385442893111;-67.04051270313572;-64.45868619821469;-63.776607919432365;-64.93018997482261;-68.43900205996795;-65.24147402151522;-74.11306935225451;-73.87273975738155;-82.00961318379491;0.34639505607690546;-60.52414740215151;21.022352941176507;0.008300907911802853;0;0;0;3.0243381399252307;0.03588921950102998;0;0.15869382772564278;0.00708018616006714;0;0;0;3.091477836270695;0.0302738994430457;0;0.08850232700083925;0.014404516670481423;0;0;0;2.8381780727855346;0.051270313572899975;0;0.1739528496223392
02/01/2023 21:02;-65.46807049668116;-70.00457770656901;-68.74799725337606;-70.03433279926756;-68.25131609063858;-70.94071869993132;-72.5658045319295;-70.62714579995422;-73.17463950560769;-75.91439688715953;-53.18837262531471;-68.24216067750056;-64.6692607003891;-63.66216525520714;-65.41542687113756;-68.30624856946669;-65.08583199816891;-73.42183566033417;-74.01007095445182;-81.93179217212176;0.3402761882963302;-60.57450217441061;21.26515526054783;0.008545052262149997;0;0;0;2.951094834821088;0.031494621194781414;0;0.2243076218814374;0.00708018616006714;0;0;0;2.8549629968719006;0.027100022888532846;0;0.08239871824216068;0.013916227969787136;0;0;0;2.8336003662165257;0.05053788052185855;0;0.19378957808804456
02/01/2023 20:17;-65.20485236896315;-67.19844357976653;-67.00617990386816;-70.40054932478827;-69.0775921263447;-72.00961318379491;-72.12634470130465;-70.4623483634699;-73.83611810482948;-74.97138933394369;-53.46990157930877;-67.64476997024491;-64.95078965438314;-62.89311055161363;-65.29869535362783;-68.13229571984435;-65.58251316090639;-73.32341496910048;-72.61387045090409;-81.88143739986266;0.34555580987258716;-60.608834973678185;21.26515526054783;0.00903334096284428;0;0;0;2.98619058518349;0.033447775997558556;0;0.3143358510719463;0.00708018616006714;0;0;0;2.9190508888380253;0.026123445487144275;0;0.0976577401388571;0.013672083619439994;0;0;0;3.0136568245975432;0.04711985961699855;0;0.26092927443350883
02/01/2023 19:32;-66.12954909590295;-69.09132524605172;-68.27649347676814;-71.23369192034791;-68.7777523460746;-72.4124513618677;-72.92057679102768;-70.72327763790341;-72.71457999542228;-75.50926985580224;-54.20462348363469;-67.45937285420004;-64.7699702449073;-63.88189517051957;-64.5685511558709;-68.203250171664;-65.29640650034332;-74.5136186770428;-73.82696269169146;-81.55184252689402;0.3570000762951095;-60.36621652552071;21.785445944914954;0.008545052262149997;0;0;0;2.9587243457694363;0.031738765545128556;0;0.22888532845044632;0.006836041809719997;0;0;0;2.9419394216830703;0.022461280231937133;0;0.09918364232852674;0.012939650568398565;0;0;0;3.074692912184329;0.052979324025329975;0;0.19073777370870526
02/01/2023 18:47;-65.25749599450675;-68.37491416800182;-68.44129091325246;-70.40054932478827;-68.89677271686884;-71.32753490501258;-72.304875257496;-70.37537193865873;-72.09887846189059;-74.90272373540856;-54.42206454566262;-67.82558937972075;-64.90501258869305;-63.698786907759214;-64.95307850766766;-68.08880750743877;-64.82948043030441;-73.86587319752803;-73.21812771801328;-81.25658045319295;0.3624628061341268;-60.263218127718005;22.479166857404437;0.008789196612497139;0;0;0;3.053330281528954;0.03295948729686427;0;0.19378957808804456;0.00708018616006714;0;0;0;2.870222018768597;0.024414435034714275;0;0.10528725108720531;0.01416037232013428;0;0;0;2.9098954757000075;0.054688334477759976;0;0.187685969329366
02/01/2023 18:02;-65.40627145799954;-68.46189059281299;-68.59006637674524;-70.59967956054017;-69.7940032043946;-71.78301670862898;-72.85648889906156;-70.67521171892881;-71.83108262760356;-75.04463263904783;-54.09246967269398;-67.86449988555734;-64.64408331425955;-63.98489356832226;-64.36713206683451;-69.15083543144884;-65.67635614557106;-74.2069123369192;-74.03982604715037;-82.04394598306249;0.34518959334706645;-60.54245822842755;22.09762035553524;0.008545052262149997;0;0;0;3.109788662546731;0.03418020904859999;0;0.16327153429465172;0.006836041809719997;0;0;0;2.8549629968719006;0.02587930113679713;0;0.10528725108720531;0.013183794918745708;0;0;0;2.9053177691309986;0.048340581368734266;0;0.2166781109330892
02/01/2023 17:17;-65.70153353170062;-68.45502403295949;-67.46623941405356;-70.65232318608376;-67.31288624399176;-71.39848935683223;-72.18127718013275;-70.53559166857404;-73.5385671778439;-75.20943007553215;-53.92767223620966;-67.22362096589609;-63.99404898146028;-63.03501945525291;-65.07209887846189;-67.9468986037995;-64.43579766536965;-74.49988555733577;-73.40123598077363;-81.6937514305333;0.34219882505531396;-60.2082856488899;22.09762035553524;0.008545052262149997;0;0;0;3.039597161821927;0.03442435339894713;0;0.1556420233463035;0.00708018616006714;0;0;0;2.993820096131838;0.02661173418783856;0;0.10528725108720531;0.013672083619439994;0;0;0;2.964827954528115;0.054444190127412834;0;0.187685969329366
02/01/2023 16:32;-65.0835431448844;-67.3861295490959;-68.40466926070039;-70.07782101167315;-67.78667887388418;-70.80109864957656;-71.42824444953078;-70.14877546349278;-73.33943694209201;-75.36507209887846;-53.24559395742732;-67.60814831769284;-64.81574731059739;-64.41062027924009;-65.24147402151522;-68.23758297093156;-65.34905012588693;-74.51132982375829;-72.50171663996338;-81.91348134584572;0.3258258945601587;-60.601968413824665;22.09762035553524;0.008789196612497139;0;0;0;2.9755092698558023;0.0405279621576257;0;0.20752269779507135;0.0073243305104142824;0;0;0;2.9755092698558023;0.02758831158922713;0;0.0976577401388571;0.014892805371175707;0;0;0;2.7908751049057754;0.048096437018387124;0;0.1815823605706874
02/01/2023 15:47;-65.86175326161593;-68.2581826504921;-68.95399404898146;-70.34103913939116;-68.10025177386129;-71.80590524147402;-72.3598077363241;-70.23575188830395;-71.92950331883726;-75.77019913023575;-54.08102540627145;-67.68825818265049;-64.64179446097505;-63.91622796978713;-65.47722590981918;-68.80750743877317;-65.64660105287251;-74.55939574273289;-73.57289997711146;-82.58640421149003;0.3457999542229343;-60.95445181963835;22.132306401159724;0.008545052262149997;0;0;0;2.839703974975204;0.02929732204165713;0;0.1770046540016785;0.0073243305104142824;0;0;0;3.1647211413748377;0.03808651865415427;0;0.09918364232852674;0.013672083619439994;0;0;0;3.0167086289768825;0.059327077134355685;0;0.19684138246738384
02/01/2023 15:02;-65.15678644998856;-68.6701762417029;-68.07736324101624;-70.19455252918287;-68.93339436942091;-71.18333714808881;-71.49919890135043;-70.04806591897459;-72.20187685969329;-75.10185397116045;-54.01235980773632;-67.06111238269627;-65.01945525291828;-64.09933623254749;-65.32845044632639;-69.21263447013047;-65.21400778210116;-75.16136415655757;-73.95742732890821;-82.42847333485923;0.3301441977569238;-60.865186541542684;21.924190127412828;0.008545052262149997;0;0;0;2.920576791027695;0.02954146639200427;0;0.16479743648432135;0.00708018616006714;0;0;0;3.036545357442588;0.025635156786449988;0;0.10528725108720531;0.014648661020828565;0;0;0;2.796978713664454;0.05322346837567712;0;0.19226367589837492
02/01/2023 14:17;-65.2803845273518;-68.89906157015335;-67.88967727168688;-70.91554131380178;-69.26756694895857;-71.23826962691692;-71.57015335317006;-70.48065918974594;-72.20187685969329;-75.15449759670405;-54.40604257267108;-67.07255664911878;-64.54337376974135;-63.859006637674526;-64.5136186770428;-68.69764248111696;-65.55504692149233;-74.47013046463721;-73.97573815518425;-82.31631952391851;0.3432822156099794;-60.51728084229801;21.889504081788346;0.008545052262149997;0;0;0;2.9449912260624096;0.03271534294651713;0;0.20141908903639277;0.00708018616006714;0;0;0;3.006027313649195;0.027344167238879988;0;0.10070954451819639;0.013672083619439994;0;0;0;2.9312581063553824;0.05371175707637141;0;0.20141908903639277
02/01/2023 13:32;-64.44037537193866;-68.98603799496452;-68.75944151979857;-71.06660563057908;-68.44815747310597;-72.22018768596932;-72.49256122682536;-71.38933394369421;-71.15587090867476;-76.12497138933394;-53.61867704280155;-66.8802929732204;-64.89356832227054;-64.08102540627145;-65.50469214923324;-68.22384985122453;-65.2872510872053;-74.66697184710459;-74.20004577706568;-82.0485236896315;0.33809414816510264;-60.75989929045548;21.924190127412828;0.008545052262149997;0;0;0;2.911421377889677;0.03784237430380712;0;0.23956664377813383;0.00708018616006714;0;0;0;3.1204699778744183;0.02783245593957427;0;0.09613183794918746;0.014404516670481423;0;0;0;2.9098954757000075;0.052735179674982834;0;0.21972991531242847
02/01/2023 12:47;-65.96704051270314;-68.16433966582741;-68.47791256580453;-70.6134126802472;-68.59006637674524;-71.6914625772488;-71.93636987869077;-70.76676585030899;-72.39871824216067;-75.1750972762646;-54.351110093842976;-67.98809796292058;-63.88189517051957;-63.23872739757381;-65.45433737697414;-69.1828793774319;-65.5870908674754;-74.37628747997253;-74.1039139391165;-82.24536507209888;0.33800259403372246;-60.88578622110322;21.71607385366599;0.008789196612497139;0;0;0;3.0640115968566417;0.03222705424582284;0;0.21820401312275883;0.0073243305104142824;0;0;0;3.0823224231326773;0.028076600289921417;0;0.09155413138017852;0.01416037232013428;0;0;0;2.8732738231479362;0.05395590142671855;0;0.19378957808804456
02/01/2023 12:02;-64.65094987411307;-69.21721217669948;-68.58319981689174;-70.61570153353169;-69.487296864271;-71.14900434882124;-73.03044174868391;-70.7186999313344;-73.11741817349508;-75.20714122224766;-54.31677729457542;-67.63103685053788;-64.8203250171664;-63.73769741359578;-65.62142366674296;-68.13687342641336;-65.36736095216297;-74.46097505149919;-73.87960631723506;-82.7168688487068;0.32935072861829556;-60.76447699702449;21.403899443045702;0.008545052262149997;0;0;0;2.9236285954070342;0.03125047684443427;0;0.19073777370870526;0.00708018616006714;0;0;0;2.9907682917524987;0.02587930113679713;0;0.08239871824216068;0.01416037232013428;0;0;0;2.9022659647516593;0.06079194323643854;0;0.20599679560540168
